,id,permalink,username,to,text,date,retweets,favorites,mentions,hashtags,geo
32,1303452119085785089,https://twitter.com/hellafrankie/status/1303452119085785089,hellafrankie,,very irresponsible of @McDonalds &amp; @trvisXX . all of us could of told you this was going to happen. it’s a no-brainer. why would you do this when there’s still COVID going around? i feel as this could of waited #violence #nosocialdistance #thousandsgathered #COVID19,2020-09-08 21:56:16+00:00,0,0,@McDonalds @trvisXX,#violence #nosocialdistance #thousandsgathered #COVID19,
33,1303450261764087819,https://twitter.com/YajKavel/status/1303450261764087819,YajKavel,RawStory,#Violence ,2020-09-08 21:48:53+00:00,0,0,,#Violence,
34,1303450071829225475,https://twitter.com/sanimuser/status/1303450071829225475,sanimuser,HAAF_se,#VIOLENCE ,2020-09-08 21:48:08+00:00,1,2,,#VIOLENCE,
35,1303449792224190464,https://twitter.com/YajKavel/status/1303449792224190464,YajKavel,briantylercohen,#Violence ,2020-09-08 21:47:02+00:00,0,0,,#Violence,
36,1303449625639165957,https://twitter.com/Puyguillaume/status/1303449625639165957,Puyguillaume,,"#ensauvagement Le #kamasutra est un guide de plaisirs plus ou moins ensauvagés, mais les #films infusent des images souvent bien plus ""sauvages"",qui nourrissent la #violence des jeunes ,de plus alcoolisés ou drogués. Quand dénoncera-t -on cet empoisonement? Et qui le fera ? ",2020-09-08 21:46:22+00:00,0,0,,#ensauvagement #kamasutra #films #violence,
37,1303446959324241920,https://twitter.com/ChuckDalldorf/status/1303446959324241920,ChuckDalldorf,,Belarus protests: Opposition leader 'tore up passport' to avoid expulsion via @BBCNews https://www.bbc.com/news/world-europe-54068451 #Belarus #crisis #violence #politics #elections #results #opposition #protests #demonstrations #extremism #UN #EU #diplomacy,2020-09-08 21:35:46+00:00,0,0,@BBCNews,#Belarus #crisis #violence #politics #elections #results #opposition #protests #demonstrations #extremism #UN #EU #diplomacy,
38,1303446598173720576,https://twitter.com/TWTThisIsNow/status/1303446598173720576,TWTThisIsNow,Jim_Jordan,"“You know, part of the problem...is nobody wants to hurt each other anymore, right?” - Donald Trump 3/11/16 #TrumpViolence #StochasticTerrorism Click for quotes where #Trump incites #Violence: https://thatwasthenthisisnow.org/trump-promoting-violence-quotes/",2020-09-08 21:34:20+00:00,0,0,,#TrumpViolence #StochasticTerrorism #Trump #Violence,
39,1303446036329848832,https://twitter.com/ChuckDalldorf/status/1303446036329848832,ChuckDalldorf,,Daniel Prude death: Rochester police leaders step down via @BBCNews https://www.bbc.com/news/world-us-canada-54080239 #US #police #policing #race #racism #violence #opposition #protests #demonstrations #politics #states #counties #cities #courts #justice,2020-09-08 21:32:06+00:00,0,0,@BBCNews,#US #police #policing #race #racism #violence #opposition #protests #demonstrations #politics #states #counties #cities #courts #justice,
40,1303445956994752512,https://twitter.com/HAAF_se/status/1303445956994752512,HAAF_se,,#HAAF ON #VIOLENCE AGAINST #WOMEN AND #CHILDREN We are working beneath sufficient and adequate data as much as we can have to understand the reoccurrence of #Violence against women and children. Watch out Follow us for more #HAAFSAYSNOTOALLFORMSOFVIOLENCE,2020-09-08 21:31:47+00:00,11,10,,#HAAF #VIOLENCE #WOMEN #CHILDREN #Violence #HAAFSAYSNOTOALLFORMSOFVIOLENCE,
41,1303442975637286913,https://twitter.com/EAKorosteleva/status/1303442975637286913,EAKorosteleva,,"My new article on #BELARUS , while my soul is crying for its people ‘Power, People and Politics: Understanding the Belarusian Crisis’ #stop #violence #ЖывеБелорусь",2020-09-08 21:19:56+00:00,0,0,,#BELARUS #stop #violence,
